0.3839990555205826, 781251.92155302
0.6577842936288616, 290989.64097664
0.3669154111762015, 218033.9052632
0.45140532455432436, 204915.61567495
0.3917100266214913, 174792.27906045
0.3821476949357875, 154985.28941638
0.4717066169802558, 122435.56907702
0.4258082774614301, 119537.36621433
0.4531986169270326, 110326.90333221
0.3834990267884409, 108454.95882039
0.2970144399563483, 100702.17462961
0.40329264535640214, 100405.31145123
0.6938246552874523, 100000.62185748
0.7202380511608172, 84824.87625224
0.42247046796612525, 82846.02748329
0.6755737121021455, 74555.50983811
0.2648730786237866, 74524.20305983
0.43777048196247065, 73097.66491461
0.4127595013036212, 72681.54919572
0.7137864689783383, 69466.39601052
0.4069294115280727, 67278.08807477
0.35573507932630344, 65506.68470394
0.33571434888804913, 64280.17381363
0.39615049507093025, 62627.02757839
0.6385337151240241, 62360.26817372
0.4017319853564659, 62230.54402257
0.5194465991151151, 61183.72044857
0.6849085256866808, 58269.75182949
0.40355063063402313, 58248.82026158
0.4002876444114272, 51959.75754997
0.4978306030904352, 51122.10108206
0.3936855851768278, 50801.96164921
0.40151862360786666, 50000
0.45543375766628313, 49007.57577429
0.6220665535544477, 47527.0689785
0.41354255129399214, 47347.43532856
0.42656949423538054, 46421.94302737
0.699838245127418, 42867.04850567
0.6157100037844363, 40609.84918438
0.6655566163119516, 37571.93805024
0.3456445551352297, 36183.39603754
0.39403158369879987, 36087.09420834
0.35362709581199814, 34425.04862374
0.4754339242770877, 33735.18818075
0.6981578006336981, 33523.04555422
0.3840421770947872, 32130.37821873
0.3294331679587016, 31747.33411273
0.35087628331931037, 31006.22211077
0.32174523124373866, 30302.40690273
0.6673637370485417, 28761.34568517
0.6976551696404714, 28667.28490849
0.6991429748630268, 28606.45206929
0.7080502779275641, 28246.58166725
0.5209950104231427, 27831.3605887
0.4375864274506218, 27415.10560684
0.7656101043652349, 26083.59709092
0.3358301335050207, 26007.47282401
0.3968293328402809, 25199.75004979
0.39731540909164625, 25168.9206388
0.3972614658138606, 22942.20807799
0.7398518401058947, 22924.35482295
0.43844608989913386, 22748.51455351
0.671609164074, 22577.51779922
0.6709036825605219, 22357.90380931
0.6796867443208066, 22089.58777768
0.5922603444227851, 21988.70013945
0.3455072502704055, 21705.47769397
0.7063712307311288, 21235.58585462
0.672574620257517, 20508.58628403
0.24896301367146417, 20083.30444858
0.5946891564388135, 20003.36310151
0.42129840773709953, 20000.18097016
0.4188181162609269, 20000
0.4657613110320514, 19323.20222145
0.5249270203551312, 19070.56872407
0.3577876864488013, 18167.198722
0.39249930446430287, 17834.42650823
0.3723462028768658, 17264.69954707
0.6748614601911365, 16755.91847962
0.3721902984790662, 15801.55764272
0.37083999733710055, 15572.7677752
0.44056423466853095, 15540.09186843
0.6497119071914542, 15468.39435873
0.42935150290465873, 15376.75135253
0.6644944745149483, 15199.52443152
0.6600712087555469, 15152.97357062
0.43999327247755354, 14982.04725468
0.42455599183691484, 14132.41154374
0.602284325891641, 14014.49149471
0.4107136209363618, 13801.79115822
0.3834773724012531, 13415.96492587
0.6163221089308942, 12980.22557373
0.3751837786030214, 12778.30072373
0.6744087128044362, 12596.21923429
0.6526818163413001, 12258.76300316
0.4115058423363409, 12150.49577817
0.41759791432487364, 11973.23987617
0.33590903712098563, 11907.98566863
0.7053920461544796, 11620.28271326
0.4417009283438843, 11324.40454394
0.4152155394821803, 11087.47796564
0.36608992201969465, 10926.2772871
0.6904959767868484, 10866.7588393
0.4121238118818453, 10828.7330684
0.6846793555553856, 10774.64703608
0.2788448590827253, 10684.3642117
0.7107761133523016, 10483.28189429
0.4800898514524296, 10414.71713029
0.41815139972637877, 10281
0.6988818636891025, 10191.63451757
0.7459800245051856, 10036.18197413
0.39071005244857604, 10000.4939074
0.36083798099586, 10000
0.3506980970367955, 9980.094074
0.5045020009800751, 9890.94193939
0.6630642118651391, 9363.25894831
0.6567142781484462, 8632.37558194
0.5910934118911565, 8458.89989537
0.38480836104578026, 8382.7958705
0.36920804463325974, 8098.41508998
0.3922859587414844, 7779.61250204
0.6738433962432805, 7420.12168981
0.6816878346373264, 7334.73555775
0.7287587512754474, 7181.97998424
0.696613379377627, 7177.58249844
0.5232547874754001, 7163.49810211
0.4619324986507579, 7000
0.7156659990211639, 6986.49929833
0.7391415228599645, 6854.15703343
0.5702023658819539, 6488.92432124
0.6182397389966301, 6109.38593357
0.6833525622971407, 5913.49213123
0.6823380027488399, 5868.08554832
0.6574911740918047, 5859.35257659
0.3993942404641677, 5639.65556284
0.32254684260881145, 5639.10612266
0.5544039524543819, 5413.0205723
0.4811345718235882, 5230.5046579
0.38265416794377843, 5224.58060693
0.6795800184973636, 5150.39045106
0.29954555480585776, 5000
0.4240925913254136, 5000
0.6726915142729528, 4977.78728578
0.40373697922560037, 4953.72012699
0.4042652959941827, 4950.94238074
0.40976078111746245, 4948.11135285
0.5165967788493246, 4892.6337701
0.31342882306812453, 4891.06261828
0.39721876981303905, 4690.69650505
0.6783224881594617, 4688.03564014
0.4720754240293226, 4421.38665721
0.6839086175813373, 4371.9274522
0.6983512948631163, 4295.83222952
0.4158863114166786, 4213.50984066
0.40597360485655287, 4162.9148491
0.4891764773423116, 4090.54828407
0.3709869314149386, 4043.26907836
0.38264113520224535, 3920.12217716
0.41253057790679976, 3850.60787993
0.3907652824599918, 3838.62146237
0.7147833910272376, 3801.87054164
0.3797804892369872, 3724.68751571
0.49241569571132754, 3714.13831023
0.3884685871371131, 3670.56706054
0.6729718578902891, 3654.68477049
0.48693832135217147, 3576.08206426
0.32654991786536774, 3546.70875529
0.6934316573446155, 3490.17984901
0.3689876070895706, 3481.35453883
0.6161196909681638, 3409.91854959
0.6172561611539213, 3293.17511929
0.4150815633697023, 3245.64030675
0.6283644959617163, 3235.48212871
0.6662162792827091, 3234.68529217
0.4089963800671153, 3222.95538113
0.6159630407468786, 3196.01206042
0.41271262006928816, 3149.16449558
0.4158535708280808, 3148.45264258
0.5194534450567726, 3116.73743895
0.3971923060909711, 3109.32508274
0.38842029039881426, 3102.30961097
0.4047593689574357, 3100.60766038
0.4970258048546561, 3082.63301228
0.6711477621191205, 3039.94050812
0.3856305548790342, 3000
0.4118659041045759, 2958.80490678
0.6546416923372725, 2957.63655778
0.5246510681320766, 2954.34450466
0.5596552063501679, 2851.22544362
0.7013087742614835, 2844.42348964
0.4788279407012504, 2819.38434508
0.4814637470586653, 2816.41142928
0.47267199554176564, 2801.05358999
0.3605140340975639, 2773.81712061
0.6906045755358532, 2729.19867717
0.27502317551273814, 2700
0.37516030909338866, 2696.80743532
0.5773306072115404, 2653.31766985
